id;id_producto;peso;descripcion
1;1165;99;Fragil
2;3080;12;Fragil
0;1197;84;Fragil
3;3631;53;Sin descripcion
2;329;10;Sin descripcion
1;1650;78;Fragil
4;3004;58;Sin descripcion
1;2655;92;Sin descripcion
0;3121;94;Fragil
1;1022;10;Sin descripcion
4;505;24;Sin descripcion
0;3127;94;Sin descripcion
1;3264;13;Sin descripcion
1;1545;47;Sin descripcion
1;2024;25;Sin descripcion
1;1799;61;Fragil
3;3241;84;Sin descripcion
1;3117;81;Sin descripcion
2;1182;105;Sin descripcion
4;944;51;Sin descripcion
0;3605;94;Sin descripcion
4;2313;72;Fragil
0;1938;65;Sin descripcion
3;2734;53;Sin descripcion
1;30;75;Fragil
2;3089;15;Sin descripcion
1;2828;17;Fragil
1;2307;23;Sin descripcion
2;2014;35;Sin descripcion
0;2276;91;Sin descripcion
3;3239;95;Sin descripcion
0;629;15;Sin descripcion
0;461;82;Fragil
1;2827;64;Sin descripcion
0;887;100;Fragil
3;43;56;Fragil
1;3429;32;Sin descripcion
0;2945;65;Fragil
0;1686;91;Fragil
0;83;101;Sin descripcion
1;691;36;Sin descripcion
1;3527;105;Fragil
3;654;57;Fragil
0;120;109;Sin descripcion
2;1079;80;Fragil
0;1199;58;Sin descripcion
0;1817;37;Fragil
0;1823;86;Fragil
3;492;17;Fragil
0;2814;78;Fragil
0;977;28;Fragil
0;121;68;Sin descripcion
3;2641;96;Sin descripcion
3;3084;71;Sin descripcion
2;1134;77;Fragil
2;344;25;Sin descripcion
2;289;81;Sin descripcion
1;2471;107;Sin descripcion
0;3135;49;Sin descripcion
0;3348;89;Sin descripcion
3;3428;105;Fragil
0;2627;108;Sin descripcion
0;59;65;Fragil
3;3367;53;Sin descripcion
1;3617;82;Fragil
4;3535;68;Fragil
0;1460;70;Fragil
2;3220;14;Fragil
1;3456;81;Sin descripcion
0;2545;90;Fragil
3;3106;52;Sin descripcion
2;513;64;Fragil
0;531;24;Sin descripcion
3;89;27;Sin descripcion
2;2387;80;Fragil
0;3623;34;Sin descripcion
1;3367;14;Sin descripcion
2;3007;37;Sin descripcion
2;3030;41;Sin descripcion
1;2080;81;Fragil
0;1969;73;Sin descripcion
1;330;108;Fragil
2;2203;23;Sin descripcion
2;3095;84;Fragil
1;2576;58;Fragil
0;481;48;Fragil
3;2060;101;Fragil
1;50;63;Sin descripcion
1;63;72;Fragil
1;1953;24;Fragil
2;3398;78;Sin descripcion
4;3594;36;Fragil
0;451;43;Fragil
1;3602;86;Fragil
1;2328;87;Fragil
3;3594;34;Sin descripcion
2;98;108;Sin descripcion
1;2490;41;Fragil
3;2375;61;Sin descripcion
1;1696;60;Fragil
2;3674;62;Sin descripcion
1;2283;107;Fragil
4;3341;40;Sin descripcion
1;3720;96;Sin descripcion
1;1076;36;Sin descripcion
1;1433;31;Sin descripcion
3;1669;89;Sin descripcion
0;3540;53;Fragil
2;298;71;Sin descripcion
3;1795;32;Fragil
1;3052;97;Sin descripcion
0;1384;54;Fragil
1;1935;50;Sin descripcion
3;2339;49;Sin descripcion
0;3108;50;Fragil
3;2007;85;Fragil
1;207;64;Sin descripcion
4;221;62;Fragil
4;2131;10;Fragil
0;3042;86;Sin descripcion
2;1862;62;Sin descripcion
3;625;105;Fragil
0;923;38;Fragil
1;333;40;Fragil
1;1795;19;Sin descripcion
1;3378;77;Fragil
0;825;103;Fragil
0;3528;41;Sin descripcion
0;3404;80;Sin descripcion
2;2180;39;Fragil
0;3671;36;Sin descripcion
2;2056;62;Fragil
1;2538;28;Fragil
2;297;31;Fragil
1;3574;52;Fragil
0;418;79;Fragil
2;2994;77;Sin descripcion
1;2041;64;Sin descripcion
2;3629;102;Sin descripcion
1;33;14;Sin descripcion
2;2137;39;Sin descripcion
0;570;28;Sin descripcion
3;96;22;Fragil
1;13;14;Sin descripcion
2;1753;92;Fragil
1;1089;64;Sin descripcion
1;2274;34;Fragil
2;907;30;Sin descripcion
1;3634;62;Fragil
0;2822;34;Sin descripcion
1;18;81;Fragil
1;1345;92;Fragil
0;3710;105;Sin descripcion
0;2077;25;Sin descripcion
2;39;38;Fragil
0;2149;99;Sin descripcion
2;2905;106;Sin descripcion
1;17;57;Sin descripcion
0;916;94;Fragil
3;3251;47;Fragil
4;3620;49;Sin descripcion
0;3585;51;Fragil
1;2127;12;Sin descripcion
1;187;56;Sin descripcion
2;1016;94;Fragil
0;3465;109;Fragil
1;2457;55;Fragil
1;1607;35;Fragil
0;2500;38;Fragil
3;2066;73;Sin descripcion
1;3662;35;Fragil
0;1226;69;Fragil
2;2610;10;Fragil
4;1242;65;Fragil
0;2624;76;Sin descripcion
0;1087;93;Fragil
0;1100;36;Sin descripcion
0;2687;93;Sin descripcion
2;1038;44;Fragil
0;1294;28;Fragil
3;3178;89;Sin descripcion
1;3378;77;Fragil
0;1046;26;Sin descripcion
1;1137;52;Fragil
1;3163;63;Sin descripcion
1;2376;21;Fragil
1;735;107;Sin descripcion
4;3370;43;Fragil
0;334;35;Sin descripcion
1;3201;13;Sin descripcion
3;3472;101;Sin descripcion
0;3707;93;Fragil
1;107;102;Sin descripcion
0;530;93;Fragil
2;2803;22;Sin descripcion
2;1096;14;Sin descripcion
1;3216;109;Fragil
2;1731;31;Fragil
1;428;12;Sin descripcion
3;310;83;Sin descripcion
1;2444;26;Sin descripcion
4;2990;107;Fragil
2;3134;12;Fragil
1;3231;42;Sin descripcion
4;2309;22;Sin descripcion
2;1150;21;Sin descripcion
1;1611;98;Sin descripcion
0;2674;29;Fragil
1;2932;34;Sin descripcion
3;3493;93;Fragil
0;1729;68;Sin descripcion
1;3111;96;Sin descripcion
1;1124;29;Fragil
1;517;44;Fragil
0;1479;100;Sin descripcion
0;342;97;Fragil
0;1268;86;Fragil
0;514;22;Sin descripcion
0;3335;108;Sin descripcion
1;3648;74;Sin descripcion
1;1440;57;Sin descripcion
1;267;69;Sin descripcion
2;3637;17;Sin descripcion
1;1191;78;Fragil
0;190;56;Fragil
0;1705;25;Fragil
2;3027;88;Fragil
1;3101;12;Fragil
0;3055;98;Fragil
4;158;62;Fragil
0;3554;43;Fragil
3;2418;67;Sin descripcion
1;893;25;Fragil
0;678;86;Fragil
0;2060;51;Sin descripcion
0;3120;19;Fragil
0;3338;26;Sin descripcion
0;580;24;Sin descripcion
1;3451;25;Fragil
0;2223;11;Sin descripcion
1;3089;52;Fragil
2;2030;109;Sin descripcion
3;2334;73;Fragil
0;1929;14;Sin descripcion
3;1811;85;Fragil
1;2598;100;Fragil
1;957;75;Fragil
0;1381;48;Fragil
4;1779;95;Fragil
2;2538;84;Fragil
0;2777;68;Fragil
2;2864;87;Fragil
0;3095;19;Sin descripcion
3;587;65;Sin descripcion
1;844;67;Sin descripcion
3;1685;97;Sin descripcion
1;375;106;Fragil
1;770;79;Sin descripcion
1;1600;11;Sin descripcion
3;1109;62;Sin descripcion
1;3571;70;Sin descripcion
0;89;102;Fragil
0;1174;40;Fragil
1;151;41;Fragil
1;569;102;Sin descripcion
2;2881;36;Fragil
0;2155;31;Sin descripcion
3;633;76;Fragil
0;1240;69;Fragil
3;1459;87;Fragil
0;271;88;Fragil
0;404;18;Sin descripcion
2;1269;89;Fragil
2;832;32;Sin descripcion
0;3086;66;Fragil
1;1224;44;Sin descripcion
1;1337;68;Sin descripcion
1;3348;105;Sin descripcion
0;1189;70;Sin descripcion
0;3444;27;Fragil
0;3251;92;Fragil
0;3028;36;Fragil
1;2065;47;Sin descripcion
0;362;51;Fragil
1;2255;78;Fragil
0;1263;50;Sin descripcion
3;2951;65;Sin descripcion
0;3681;50;Fragil
3;2416;65;Fragil
3;3687;42;Sin descripcion
3;2563;80;Fragil
1;2506;101;Fragil
2;3207;42;Fragil
0;3130;106;Fragil
0;1629;35;Sin descripcion
2;240;81;Sin descripcion
0;2917;16;Fragil
0;2325;18;Fragil
2;3539;69;Sin descripcion
1;3024;12;Fragil
0;1392;27;Sin descripcion
0;1014;55;Fragil
0;3538;74;Sin descripcion
0;1695;87;Sin descripcion
3;1493;69;Sin descripcion
0;2107;31;Fragil
1;2801;21;Fragil
2;215;74;Fragil
2;604;63;Fragil
0;2747;38;Fragil
3;1452;85;Fragil
2;2284;49;Fragil
0;3128;77;Sin descripcion
0;2997;48;Sin descripcion
3;2849;32;Sin descripcion
0;1738;90;Sin descripcion
4;2418;26;Fragil
2;1942;44;Fragil
0;366;23;Fragil
0;2804;21;Fragil
2;1459;106;Sin descripcion
0;3426;89;Sin descripcion
0;3568;96;Sin descripcion
2;1890;56;Fragil
0;344;49;Sin descripcion
0;3418;73;Fragil
1;11;64;Sin descripcion
0;1319;17;Fragil
0;321;70;Fragil
0;2377;12;Sin descripcion
3;3243;79;Fragil
1;653;16;Fragil
3;3283;90;Fragil
0;2553;96;Sin descripcion
1;2468;29;Fragil
0;2566;76;Sin descripcion
3;510;63;Fragil
2;3344;51;Fragil
3;3481;67;Sin descripcion
1;721;82;Sin descripcion
0;1443;35;Fragil
0;3417;55;Sin descripcion
0;1264;38;Sin descripcion
1;3635;108;Fragil
2;1052;31;Fragil
2;3121;25;Fragil
2;3632;108;Fragil
3;3243;79;Fragil
0;3040;34;Fragil
1;2002;29;Fragil
1;3126;73;Fragil
1;718;77;Fragil
3;724;49;Fragil
2;1432;77;Sin descripcion
3;223;90;Fragil
2;3054;82;Sin descripcion
1;612;43;Sin descripcion
3;810;30;Fragil
2;1013;28;Sin descripcion
1;233;31;Sin descripcion
3;1371;44;Sin descripcion
0;717;59;Fragil
0;3358;22;Sin descripcion
0;2597;53;Sin descripcion
0;3275;11;Sin descripcion
3;2572;23;Sin descripcion
1;589;43;Sin descripcion
2;482;37;Fragil
3;2994;34;Sin descripcion
3;1718;11;Sin descripcion
1;251;20;Sin descripcion
2;2771;99;Sin descripcion
1;2523;84;Fragil
2;1907;55;Sin descripcion
0;3009;23;Sin descripcion
1;480;11;Fragil
1;253;85;Fragil
1;186;60;Fragil
3;50;45;Fragil
0;1332;37;Fragil
2;1815;29;Fragil
4;1666;77;Sin descripcion
1;2193;40;Sin descripcion
0;2092;41;Sin descripcion
0;752;72;Fragil
3;3072;56;Sin descripcion
1;1880;12;Fragil
3;2364;52;Fragil
2;421;36;Fragil
2;37;79;Sin descripcion
2;2192;92;Sin descripcion
0;1353;21;Sin descripcion
3;3416;86;Sin descripcion
1;1821;35;Fragil
0;1732;76;Fragil
1;427;61;Fragil
1;897;42;Fragil
2;2511;66;Fragil
3;3648;66;Fragil
0;3642;22;Sin descripcion
1;307;104;Sin descripcion
0;1782;84;Sin descripcion
1;927;51;Sin descripcion
0;641;70;Sin descripcion
1;1643;38;Sin descripcion
4;1531;15;Fragil
0;445;42;Sin descripcion
1;1742;74;Sin descripcion
3;3163;13;Sin descripcion
2;759;67;Fragil
0;768;44;Sin descripcion
0;2529;16;Fragil
3;2692;53;Sin descripcion
0;3149;83;Sin descripcion
0;1251;73;Fragil
0;2370;84;Fragil
1;1341;30;Fragil
1;3147;69;Sin descripcion
2;223;36;Fragil
3;3684;98;Fragil
2;2303;30;Fragil
1;850;77;Fragil
3;1533;62;Fragil
3;2184;52;Fragil
0;3450;26;Fragil
0;2389;70;Sin descripcion
1;1464;109;Fragil
0;3577;105;Fragil
1;3479;23;Fragil
2;3257;65;Fragil
2;2118;42;Sin descripcion
0;2904;33;Fragil
1;3568;41;Fragil
1;1366;56;Sin descripcion
0;662;40;Fragil
3;3360;103;Sin descripcion
4;562;23;Fragil
1;199;108;Fragil
1;2809;83;Fragil
2;937;106;Fragil
1;3149;62;Sin descripcion
0;2892;100;Sin descripcion
2;2778;24;Fragil
0;1965;16;Sin descripcion
4;3342;10;Fragil
0;3122;93;Fragil
0;1099;11;Fragil
3;3589;100;Fragil
0;135;93;Sin descripcion
1;2892;96;Fragil
1;1831;65;Fragil
3;1665;96;Sin descripcion
1;391;12;Fragil
0;30;17;Sin descripcion
1;2215;32;Fragil
4;321;76;Fragil
1;3004;59;Fragil
0;2216;57;Sin descripcion
0;1289;83;Sin descripcion
2;1704;104;Sin descripcion
0;3668;94;Fragil
2;3054;82;Sin descripcion
2;1350;43;Sin descripcion
4;2323;46;Sin descripcion
3;3464;65;Fragil
2;178;16;Fragil
0;2065;109;Fragil
0;2396;21;Sin descripcion
0;1806;108;Sin descripcion
3;2640;54;Fragil
0;400;24;Fragil
1;2600;94;Sin descripcion
1;3407;70;Fragil
2;3668;42;Sin descripcion
1;733;49;Sin descripcion
2;1223;58;Sin descripcion
2;1400;87;Fragil
0;2774;106;Fragil
0;3208;19;Fragil
3;122;76;Sin descripcion
0;2267;19;Sin descripcion
4;1896;36;Fragil
2;3245;80;Fragil
3;3320;67;Fragil
1;234;98;Fragil
2;2460;36;Sin descripcion
2;3177;14;Fragil
0;1600;41;Sin descripcion
1;2083;97;Fragil
4;75;94;Fragil
2;2967;50;Sin descripcion
1;2585;107;Sin descripcion
1;461;101;Fragil
0;3245;37;Fragil
3;211;12;Sin descripcion
1;2272;91;Sin descripcion
0;534;38;Fragil
2;512;22;Sin descripcion
3;2;94;Fragil
0;136;32;Fragil
1;3094;72;Sin descripcion
3;2446;100;Sin descripcion
2;3389;32;Fragil
3;3029;99;Fragil
0;2960;100;Sin descripcion
0;1886;52;Fragil
2;3144;39;Fragil
1;2070;66;Fragil
0;518;11;Sin descripcion
1;797;58;Fragil
1;3290;66;Sin descripcion
4;490;25;Fragil
1;180;15;Fragil
4;3157;82;Sin descripcion
2;2715;47;Fragil
0;2018;62;Fragil
3;3640;49;Sin descripcion
3;437;32;Fragil
1;2369;49;Fragil
4;1834;53;Fragil
1;1960;33;Sin descripcion
1;1232;97;Sin descripcion
0;617;14;Fragil
3;1177;109;Sin descripcion
0;85;57;Sin descripcion
3;2963;12;Sin descripcion
2;3619;71;Fragil
2;2963;32;Sin descripcion
0;2643;80;Fragil
0;3589;45;Fragil
0;3399;19;Fragil
4;367;108;Fragil
0;1303;67;Fragil
0;2444;90;Fragil
4;3373;20;Sin descripcion
3;2086;101;Sin descripcion
3;2387;17;Sin descripcion
1;1086;76;Sin descripcion
4;2067;51;Fragil
2;2037;26;Sin descripcion
2;3610;101;Fragil
4;2585;98;Fragil
1;3245;86;Fragil
0;3079;47;Fragil
0;1093;76;Fragil
2;2046;45;Sin descripcion
1;942;57;Sin descripcion
0;3056;66;Sin descripcion
2;683;54;Fragil
1;3148;11;Sin descripcion
2;245;41;Fragil
3;2283;40;Fragil
3;2975;67;Sin descripcion
0;3719;32;Fragil
0;3286;81;Sin descripcion
0;1247;21;Fragil
1;3257;71;Sin descripcion
0;3255;42;Fragil
3;3216;21;Fragil
0;2471;22;Fragil
0;3210;75;Sin descripcion
1;209;30;Fragil
2;3353;66;Fragil
3;1884;100;Sin descripcion
2;3424;12;Fragil
0;3547;44;Fragil
2;972;58;Fragil
1;933;38;Sin descripcion
0;3676;102;Fragil
3;336;37;Sin descripcion
2;122;24;Fragil
1;116;14;Fragil
1;261;104;Sin descripcion
1;539;17;Fragil
4;3548;49;Fragil
3;3061;103;Sin descripcion
2;2691;49;Sin descripcion
0;1058;40;Sin descripcion
2;294;48;Sin descripcion
0;56;79;Sin descripcion
0;1133;40;Sin descripcion
3;542;66;Fragil
3;3458;50;Fragil
0;3398;91;Sin descripcion
4;42;90;Fragil
4;3373;20;Sin descripcion
3;77;76;Fragil
4;3329;44;Fragil
0;762;53;Sin descripcion
1;1252;82;Fragil
1;365;84;Fragil
2;2937;84;Sin descripcion
1;888;30;Sin descripcion
3;2596;22;Fragil
1;2956;36;Sin descripcion
1;318;55;Sin descripcion
2;1864;40;Sin descripcion
3;1014;45;Fragil
3;645;51;Fragil
1;3439;57;Fragil
0;2555;71;Sin descripcion
3;1596;35;Sin descripcion
0;3594;65;Sin descripcion
1;1403;59;Sin descripcion
4;79;34;Fragil
0;456;61;Sin descripcion
0;564;11;Fragil
1;1331;19;Sin descripcion
2;2739;72;Fragil
3;3398;106;Sin descripcion
2;2255;106;Fragil
0;840;24;Fragil
4;2248;12;Fragil
4;2190;94;Sin descripcion
2;3041;56;Sin descripcion
2;2591;49;Sin descripcion
3;2246;71;Sin descripcion
1;3550;84;Fragil
1;3715;51;Sin descripcion
1;1767;25;Sin descripcion
1;2365;38;Sin descripcion
0;1315;98;Fragil
3;2197;62;Sin descripcion
1;1908;51;Fragil
3;3110;99;Fragil
0;3180;95;Fragil
0;795;64;Sin descripcion
1;3255;66;Sin descripcion
1;3286;12;Fragil
1;1330;32;Sin descripcion
2;991;65;Fragil
3;3015;16;Sin descripcion
1;2633;39;Sin descripcion
0;3066;34;Fragil
3;1467;55;Sin descripcion
0;1750;49;Fragil
3;1852;62;Sin descripcion
3;1092;48;Fragil
2;2389;93;Sin descripcion
0;30;17;Sin descripcion
1;1025;73;Fragil
2;3241;73;Fragil
1;3558;56;Fragil
1;2906;58;Sin descripcion
4;1831;43;Fragil
0;3510;109;Fragil
0;3224;16;Fragil
0;3420;32;Sin descripcion
1;1828;77;Sin descripcion
0;968;76;Sin descripcion
3;1041;29;Fragil
2;3682;58;Sin descripcion
0;3193;46;Fragil
0;3535;13;Sin descripcion
3;3351;106;Sin descripcion
0;2813;30;Fragil
0;1882;66;Fragil
0;2925;75;Fragil
0;196;59;Fragil
1;2475;104;Sin descripcion
2;2370;30;Fragil
2;2622;100;Fragil
0;3534;31;Sin descripcion
1;3296;55;Sin descripcion
0;3334;77;Fragil
2;1901;106;Sin descripcion
1;3301;76;Fragil
0;2724;58;Fragil
3;516;56;Fragil
0;458;27;Fragil
2;3380;20;Fragil
3;974;107;Sin descripcion
1;2278;82;Sin descripcion
0;2036;17;Fragil
2;76;24;Fragil
1;2063;23;Sin descripcion
1;1197;51;Sin descripcion
0;1043;39;Sin descripcion
1;1228;66;Fragil
3;479;48;Sin descripcion
1;979;25;Sin descripcion
4;2033;108;Fragil
0;3260;30;Fragil
1;3049;94;Sin descripcion
2;539;59;Sin descripcion
1;3185;109;Fragil
1;3084;94;Sin descripcion
4;1311;47;Sin descripcion
0;88;19;Fragil
1;2025;72;Sin descripcion
1;315;45;Sin descripcion
0;3201;55;Fragil
1;3161;10;Sin descripcion
2;3131;74;Sin descripcion
4;818;101;Sin descripcion
1;1194;74;Sin descripcion
2;788;20;Sin descripcion
2;2747;96;Fragil
0;13;103;Fragil
2;2171;98;Sin descripcion
4;1998;67;Fragil
0;931;66;Fragil
1;2544;51;Sin descripcion
2;824;64;Fragil
0;3502;104;Sin descripcion
0;827;45;Sin descripcion
2;1143;109;Sin descripcion
0;2173;27;Sin descripcion
4;1212;68;Sin descripcion
2;1551;11;Fragil
1;3427;87;Fragil
1;3317;34;Fragil
1;3147;69;Sin descripcion
0;3134;77;Fragil
3;766;40;Sin descripcion
0;2839;75;Sin descripcion
0;3249;82;Sin descripcion
2;2342;37;Sin descripcion
4;1905;21;Sin descripcion
1;3639;109;Fragil
0;1971;60;Fragil
4;1453;90;Sin descripcion
0;2201;17;Sin descripcion
0;2536;11;Fragil
0;1784;28;Fragil
1;789;95;Fragil
0;2629;63;Sin descripcion
1;2417;76;Sin descripcion
1;355;109;Fragil
1;3067;99;Fragil
0;1153;30;Sin descripcion
3;2003;75;Sin descripcion
3;589;78;Fragil
3;2362;102;Sin descripcion
2;3565;67;Fragil
2;72;41;Fragil
1;2940;66;Fragil
0;176;47;Sin descripcion
2;3253;50;Fragil
0;1921;70;Fragil
0;821;16;Fragil
3;3368;106;Fragil
4;3124;51;Sin descripcion
1;3238;59;Sin descripcion
2;602;59;Sin descripcion
0;3085;49;Sin descripcion
0;1430;54;Fragil
2;3328;57;Sin descripcion
1;1735;22;Fragil
2;1968;37;Fragil
2;3534;58;Sin descripcion
0;368;79;Sin descripcion
1;3556;18;Fragil
0;3478;20;Sin descripcion
0;1982;87;Sin descripcion
1;3335;54;Fragil
1;1133;55;Sin descripcion
0;2876;102;Sin descripcion
2;3494;52;Fragil
3;3058;66;Fragil
3;80;60;Fragil
1;3712;87;Sin descripcion
0;3496;83;Sin descripcion
2;153;96;Fragil
1;2288;29;Sin descripcion
4;2598;80;Fragil
2;3157;12;Sin descripcion
0;1167;19;Fragil
1;2153;25;Sin descripcion
0;3525;14;Fragil
0;3500;37;Fragil
2;2485;43;Fragil
1;2986;82;Sin descripcion
2;658;82;Fragil
1;944;75;Sin descripcion
2;1317;80;Sin descripcion
1;1936;10;Sin descripcion
2;2375;103;Sin descripcion
0;2499;74;Sin descripcion
0;2069;36;Sin descripcion
0;869;88;Fragil
0;3042;86;Sin descripcion
3;3513;56;Sin descripcion
3;2904;98;Fragil
1;3437;31;Fragil
1;2778;17;Fragil
0;686;72;Fragil
0;3727;13;Fragil
0;3167;35;Fragil
0;2141;16;Fragil
1;2889;95;Sin descripcion
0;3032;90;Sin descripcion
1;1792;83;Sin descripcion
0;573;61;Sin descripcion
1;3167;66;Fragil
1;2660;42;Fragil
2;1524;54;Sin descripcion
1;214;12;Sin descripcion
0;831;53;Fragil
2;1133;49;Fragil
0;1284;98;Sin descripcion
0;3088;39;Fragil
1;2054;36;Sin descripcion
0;2769;50;Sin descripcion
3;711;80;Sin descripcion
2;3015;39;Fragil
2;1790;53;Fragil
3;1505;71;Fragil
2;3195;44;Fragil
0;2163;71;Fragil
2;197;87;Fragil
3;210;48;Sin descripcion
4;1264;55;Fragil
4;3249;98;Sin descripcion
1;3558;56;Fragil
0;2719;18;Sin descripcion
3;2793;50;Sin descripcion
2;1958;100;Sin descripcion
0;2012;42;Sin descripcion
0;673;48;Sin descripcion
0;814;59;Fragil
1;2730;73;Sin descripcion
0;1485;72;Fragil
0;60;97;Sin descripcion
0;2207;81;Fragil
2;1070;73;Sin descripcion
1;3576;53;Fragil
0;1104;101;Fragil
2;3165;12;Sin descripcion
1;1274;52;Sin descripcion
2;446;56;Fragil
2;3669;89;Sin descripcion
1;1424;108;Sin descripcion
2;2802;104;Fragil
2;2469;66;Sin descripcion
2;734;103;Fragil
1;748;55;Sin descripcion
3;690;27;Fragil
2;1059;41;Sin descripcion
0;2019;40;Sin descripcion
1;3616;37;Fragil
3;3499;68;Sin descripcion
1;546;72;Fragil
0;3093;72;Fragil
2;150;23;Sin descripcion
2;3149;95;Fragil
1;287;42;Fragil
4;2485;26;Sin descripcion
4;1721;48;Sin descripcion
1;2719;75;Sin descripcion
1;2113;87;Fragil
0;66;55;Fragil
1;1903;94;Sin descripcion
2;1266;48;Fragil
2;3115;51;Sin descripcion
3;875;42;Fragil
0;2640;11;Sin descripcion
3;1099;81;Sin descripcion
1;1119;54;Sin descripcion
2;813;75;Sin descripcion
0;460;83;Sin descripcion
0;3498;47;Fragil
3;466;107;Sin descripcion
0;133;54;Fragil
2;3660;31;Fragil
1;3633;27;Sin descripcion
2;3535;107;Sin descripcion
3;3428;105;Fragil
0;3352;70;Sin descripcion
1;3431;71;Fragil
4;938;35;Fragil
1;2055;33;Fragil
2;1935;73;Fragil
2;525;15;Fragil
1;2736;72;Sin descripcion
0;1495;48;Fragil
1;1803;41;Sin descripcion
0;3198;78;Fragil
1;3391;58;Fragil
1;3353;26;Sin descripcion
0;439;108;Sin descripcion
3;1636;96;Fragil
2;2087;27;Fragil
3;3095;38;Fragil
0;1175;16;Fragil
0;82;85;Fragil
0;429;104;Fragil
0;2152;32;Fragil
3;3414;96;Fragil
1;2116;23;Sin descripcion
2;1130;10;Fragil
3;3050;63;Sin descripcion
2;1788;89;Fragil
0;2085;102;Sin descripcion
4;2436;92;Fragil
3;1847;93;Sin descripcion
0;3312;81;Fragil
0;1326;46;Sin descripcion
1;6;29;Fragil
2;2564;106;Sin descripcion
1;3198;95;Fragil
2;501;33;Fragil
1;3087;29;Fragil
1;1593;53;Sin descripcion
2;583;35;Sin descripcion
1;1725;39;Sin descripcion
1;1585;54;Sin descripcion
1;2969;35;Fragil
1;1732;54;Fragil
2;3351;14;Sin descripcion
2;3129;51;Sin descripcion
0;2990;34;Sin descripcion
2;3108;31;Sin descripcion
2;48;43;Sin descripcion
2;263;104;Sin descripcion
2;1031;99;Sin descripcion
1;3418;72;Sin descripcion
1;1582;68;Sin descripcion
1;1001;57;Sin descripcion
3;3124;42;Fragil
3;1212;68;Fragil
1;3381;26;Sin descripcion
1;2313;108;Sin descripcion
0;2313;61;Sin descripcion
1;2718;63;Fragil
0;3384;30;Sin descripcion
0;2614;40;Fragil
4;208;66;Fragil
1;1218;85;Sin descripcion
1;974;34;Fragil
2;315;33;Fragil
2;1104;13;Fragil
3;574;62;Sin descripcion
2;1960;104;Sin descripcion
1;92;22;Fragil
0;2759;42;Sin descripcion
1;2922;34;Sin descripcion
3;1564;37;Fragil
3;1378;28;Sin descripcion
0;1944;24;Fragil
3;3080;38;Fragil
3;562;84;Sin descripcion
0;286;97;Sin descripcion
0;983;13;Sin descripcion
2;3574;97;Sin descripcion
0;1291;108;Sin descripcion
3;784;32;Fragil
1;3689;89;Fragil
3;2303;46;Fragil
1;1250;87;Sin descripcion
0;3189;109;Sin descripcion
3;1187;20;Sin descripcion
2;755;66;Fragil
0;1910;29;Fragil
0;2507;31;Fragil
2;3396;79;Fragil
1;1753;81;Sin descripcion
1;1275;80;Sin descripcion
0;207;84;Fragil
2;57;54;Sin descripcion
2;3565;67;Fragil
4;77;82;Fragil
1;3502;75;Sin descripcion
0;908;101;Fragil
2;3065;47;Sin descripcion
0;930;57;Sin descripcion
2;870;71;Sin descripcion
1;1183;41;Fragil
2;3218;83;Sin descripcion
1;3104;83;Fragil
1;2387;16;Sin descripcion
2;258;51;Sin descripcion
4;2538;86;Sin descripcion
0;1964;45;Sin descripcion
0;2453;15;Sin descripcion
0;2826;47;Sin descripcion
0;3617;55;Sin descripcion
1;2467;109;Sin descripcion
3;426;74;Fragil
2;1685;71;Fragil
3;1737;42;Fragil
0;1180;90;Fragil
3;2867;74;Sin descripcion
2;3166;22;Sin descripcion
1;1215;46;Sin descripcion
3;3098;49;Sin descripcion
1;3377;35;Fragil
0;28;76;Sin descripcion
0;3119;109;Sin descripcion
1;586;42;Sin descripcion
0;336;93;Fragil
0;2230;105;Fragil
3;2106;35;Fragil
1;3358;102;Sin descripcion
4;1504;19;Fragil
1;2995;40;Fragil
2;778;12;Fragil
0;227;94;Fragil
1;2638;95;Fragil
4;2635;18;Sin descripcion
1;2894;103;Fragil
1;2650;14;Sin descripcion
0;3635;69;Fragil
1;2622;82;Sin descripcion
2;663;91;Sin descripcion
2;231;80;Sin descripcion
2;1592;61;Sin descripcion
1;3065;50;Sin descripcion
1;77;57;Sin descripcion
0;3691;15;Fragil
0;2278;49;Fragil
2;835;42;Sin descripcion
1;1322;91;Fragil
2;3164;82;Fragil
2;1107;68;Fragil
1;3458;38;Fragil
0;2417;90;Sin descripcion
3;1623;99;Sin descripcion
0;1822;89;Fragil
4;2578;60;Sin descripcion
2;3368;88;Sin descripcion
2;3649;68;Fragil
2;2328;16;Fragil
0;731;107;Sin descripcion
3;268;107;Fragil
1;10;28;Fragil
2;3414;17;Fragil
0;610;58;Sin descripcion
1;3297;51;Fragil
4;946;106;Fragil
0;28;76;Sin descripcion
0;987;95;Sin descripcion
1;3538;41;Sin descripcion
0;3353;26;Sin descripcion
4;1711;50;Sin descripcion
0;1559;39;Sin descripcion
0;3579;69;Fragil
3;2778;54;Fragil
1;2448;51;Fragil
4;634;56;Sin descripcion
2;864;46;Fragil
1;2904;25;Sin descripcion
1;1073;18;Sin descripcion
3;27;11;Sin descripcion
4;2581;17;Sin descripcion
3;2389;62;Fragil
1;885;98;Sin descripcion
4;1145;20;Sin descripcion
0;1;39;Fragil
3;3452;47;Sin descripcion
0;1922;19;Sin descripcion
1;32;70;Fragil
2;2692;12;Sin descripcion
1;605;67;Fragil
1;2305;46;Fragil
1;2059;64;Fragil
3;2254;72;Fragil
